Nikolay_P._Savchuk,0
Bernard_F._Buxton,0
James_Bailey,0
Jan_Poland,0
Delfim_F._M._Torres,0
Édouard_Oudet,0
Mei_Xie,1
Andreas_Lanitis,0
M._Omar_Al-Kadri,0
Jeffrey_G._Andrews,0
Abdelilah_Maach,0
David_Kotz,0
Ciprian_Adrian_Corneanu,0
Yasunari_Yoshitomi,0
Mustafa_Mohamad,0
David_Kim,0
Jérémy_Tournayre,0
Alexander_Yu._Nikitin,0
Ferrante_Neri,0
Feng_Wang,0
Johannes_Mohr,0
Ron_Kohavi,0
Holger_Conzelmann,0
Akil_Jrad,0
Nilanjan_Banerjee,0
Abdullah_Paşa,0
Christos_Koukouvinos,0
Marco_Conti,0
Jeffrey_O._Kephart,0
Dimitris_Vrakas,0
Bijan_Parsia,0
Ivan_Laptev,0
Jason_Weston,0
Naresh_Vaidya,0
Constantine_Stephanidis,0
Denzil_Correa,0
Prabhakar_Raghavan,0
Venkatesh_Saligrama,0
David_Friedlander,0
Koshy_Varghese,0
Karim_Chatti,0
K._P._Krishna_Kumar,0
Mathieu_Jacomy,0
Paul_S._Rosenbloom,0
Noah_D._Goodman,0
Gabriel_Cardona,0
Sergey_Bereg,0
Zhuxiao_Wang,1
Peter_Bailis,0
Jobin_Francis,0
Philippe_Sartori,0
Claudio_Greco,0
Philipp_Merkle,0
Christopher_Parlitz,0
John_Platt,0
Nikos_D._Hatziargyriou,0
Mingbo_Liu,0
Masayoshi_Tomizuka,0
Rajeev_Barua,0
Hervé_Debar,0
Stefano_Zanero,0
Hussam_Ali,0
Dirk_Beyer,0
Juraj_Stacho,0
Myriam_Preissmann,1
Lauri_Koskinen,1
David_C._Shaver,0
Belén_Carro,1
Qian_Guo,0
Mariam_Salloum,1
Victor_W._Lee,0
Boris_Danev,0
Tadayoshi_Kohno,0
Ryuji_Wakikawa,0
Damien_Magoni,0
Parth_H._Pathak,0
Junfeng_She,0
Hideo_Yamamoto,0
Grigori_Fursin,0
Daniela_Rus,1
Dan_Halperin,0
Sorin_Cotofana,0
Darren_C._Cronquist,0
Reda_Mohamed_Hamou,0
M._Saranya,0
Markus_Barth,0
Noam_Harel,0
Paolo_Mantegazza,0
Yongsheng_Liu,0
Maxim_Scheremetjew,0
Grigorios_Chrysos,0
Miltiadis_Smerdis,0
Qian_Mao,0
Upamanyu_Madhow,0
Wagner_Tatsuya_Watanabe,0
D._Richard_Kuhn,0
Fernando_Rubio,0
K._Bennebroek,0
Jim_Foran,0
Marco_Scotto,0
Robert_Cooley,0
Monica_N._Nicolescu,1
Ernesto_Gambao,0
Thomas_Plötz,0
Daniel_P._Friedman,0
Stuart_Wray,0
Manfred_Kerber,0
Jaap_Boender,0
Daniel_T._Blumstein,0
Robert_G._Malkin,0
Daniel_Benevides_da_Costa,0
Ninoslav_Marina,0
Eleni_Chatzi,1
Sriram_Narasimhan,0
Vincent_Charvillat,0
Dong_Yoon_Kim,0
George_Philip,0
Marie-Claude_Boudreau,1
Asao_Fujiyama,0
Tony_Håndstad,0
Paul_Pavlidis,0
Ralph_Kohler,0
Matthew_Gillen,0
Yunpeng_Cai,0
Francis_Y._L._Chin,0
Daniel_P._Sanders,0
Richard_A._Duke,0
Saad_Masood_Butt,0
Fredrik_Gundelsweiler,0
Mauro_Castelli,0
Georgiana_Ifrim,1
Teddy_Mantoro,0
Shun-Wen_Tan,0
Waiyawuth_Euachongprasit,0
George_Tzanetakis,0
Viet_Bac_Le,0
Mathew_Magimai-Doss,0
Benjamin_Munson,0
Gina_M._Torretta,1
Adam_S._Landsberg,0
Steven_E._Petersen,0
Ismail_Dagli,0
Michael_Wooldridge,0
José_Iborra,0
Santiago_Escobar,0
Hervé_Ménager,0
Kary_A._C._S._Ocaña,1
Shelly_Cummings,1
Carol_A._Bocchini,1
Chunpeng_Liao,0
Seong_Ryong_Ryu,0
Nick_Nikiforakis,0
Anirban_Banerjee,0
Zhengtao_Yu,0
Ruhul_A._Sarker,0
Rachid_El-Azouzi,0
Haïkel_Yaïche,0
Charles_R._Hill,0
Jeffrey_L._Eppinger,0
Henry_J._Alme,0
Graham_R._Nudd,0
Christian_Bauckhage,0
Pinar_Duygulu,1
Vassilis_Kostakos,0
Albert_Mo_Kim_Cheng,0
Arash_Sadeghzadeh,0
Jiuxiang_Dong,1
Anthony_Finkelstein,0
Carl_F._Schaefer,0
Kevin_P._Keegan,0
Ryotaro_Kamimura,0
Rich_Caruana,0
Kenta_Fukaya,0
Olivier_Schneider,0
Massimo_Canonico,0
Li-Xin_Wang,0
Xiaokang_Zhou,0
Jason_J._Jung,0
Barry_R._Zeeberg,0
Garry_Wong,0
Tsvi_Kuflik,0
Ramnath_K._Chellappa,0
Evangelos_D._Thomatos,0
Mehdi_Amirijoo,0
James_M._Slack,0
Chunyao_Huang,1
Daniel_D._Gajski,0
Vibhu_O._Mittal,0
Frederick_Jelinek,0
Patrick_Franco,0
Thienne_Johnson,1
Gabriella_M._Harari,1
Gregory_D._Peterson,0
Linda_R._Petzold,1
Refik_Molva,0
Xiang_Wenyuan,0
Pierre-Yves_Oudeyer,0
Chris_Melhuish,0
Tiago_Daniel_Sá_Cunha,0
Fernando_Vieira_Paulovich,0
Kolja_Kähler,0
Yinuo_Zhang,0
Greg_Linden,0
Alexander_Fulton,0
Robert_D._Finn,0
Shawn_D._Bird,0
Pierre_Semal,0
Joshua_B._Broadwater,0
Ke_Huang,0
Ali_Chibani,0
Ying-Jen_Chen,0
Amauri_H._de_Souza,0
Paulo_A._C._Aguilar,0
Adam_Molin,0
John_Baillieul,0
Ita_Richardson,1
Gernot_Armin_Liebchen,0
Leonardo_Vidal_Batista,0
Serap_A._Savari,1
Benjamin_Lecouteux,0
Radu_Soricut,0
Tracy_Harwood,1
Lucy_Popova,1
Maria_K._Michael,1
Radu_Marculescu,0
Tom_Chao_Zhou,0
Sachin_Patil,0
Salah_Sukkarieh,0
Vicente_Jimenez,0
Sergi_Gorreta,0
Hesham_H._Ali,0
C._Gustav_Lundberg,1
Russell_K._Chan,0
Kevin_A._Snyder,0
Alexandra_Poulovassilis,1
Yahya_E._Osais,0
Elaheh_Moradi,1
Nazakat_Merchant,0
Suyash_P._Awate,0
Hai_Jiang,0
Xiaomei_Zhu,1
Yehya_H._Ghallab,0
Christoph_W._Sensen,0
Carole_Goble,1
Kimiaki_Shirahama,0
Jorge_García,0
Matthew_L._Senjem,0
P._M._Thompson,0
David_E._Simmen,0
Michael_Haller,0
Jian_Peng,0
Jianping_Wu,0
Michel_A._Melkanoff,0
Gerald_Held,0
Leszek_Rutkowski,0
Marcin_Korytkowski,0
Ingo_Schmitt,0
Zahir_Tari,0
David_Pease,0
Bikash_Sabata,0
Hideki_Maeda,0
Takao_Goto,0
Hamid_Beigy,0
Philip_K._Chan,0
Nadeem_Javaid,0
Md._Shariful_Islam,0
Jan_Hidders,0
Daniel_P._Bovet,0
Alexander_Tsiatas,0
Adam_Tauman_Kalai,0
Vita_Pi-Ho_Hu,1
Perrine_Batude,1
Katarzyna_Harężlak,1
Ulrich_Münz,0
Gesualdo_Scutari,0
Al-Amin_Bhuiyan,0
Saurabh_Garg,0
Daniel_Russo,0
Daniel_Golovin,0
José_Manuel_López_López,0
Attila_Kertesz,0
Philipp_Schmid,0
Mohamed_Bakillah,0
Hasti_Seifi,1
Diego_Cirujano,0
Jens_Haupert,0
Riqiang_Gao,0
Timo_Ojala,0
Jean-Marc_Lina,0
Udo_Kruschwitz,0
Jeffrey_S._Sorensen,0
Piotr_Zielenkiewicz,0
Arthur_J._Olson,0
Tom_Ridge,0
Richard_J._Boulton,0
Ralf_Kramer,0
Ewan_D._Tempero,0
Felicidad_Aguado,1
Sergei_P._Odintsov,0
Ngan_H._Lyle,1
Michael_L._Gibson,0
Ann_Majchrzak,1
Md._Humayun_Kabir,0
Ruth_West,1
Shoab_A._Khan,0
Jiho_Jang,0
Bettina_Ohlhausen,1
Julian_Heinrich,0
Soobin_Lee,1
Ruth_Aylett,1
Raul_Santos_de_la_Camara,0
José_Javier_Dolado,0
Jianfeng_Wen,0
Yuvraj_Agarwal,0
Magnus_Skjegstad,0
Rupesh_Kumar_Srivastava,0
Alex_Acero,0
Antoni_Martínez-Ballesté,0
Mahesh_Datt,0
Hana_Imrichova,1
Jacques_van_Helden,0
Rafael_Toledo-Moreo,0
Stephen_Grossberg,0
Nicholas_E._Taylor,0
Jeffrey_Roy,0
Christina_Avdikou,1
Patrick_Girard,0
Stefan_Kronawitter,0
Dimitrios_I._Fotiadis,0
George_Panoutsos,0
David_V._Keyson,0
Alistair_D._N._Edwards,0
Barbara_Jobstmann,1
Stefan_Naujokat,0
Pietro_Pinoli,0
Shahdad_Shariatmadari,0
Chris_Halaschek,0
Chulwoo_Kim,0
Jae-Yoon_Sim,0
Teresa_Busjahn,1
Jacqueline_L._Whalley,1
Noah_Jafferis,0
Robert_J._Wood,0
Manfred_H._Hueckel,0
Harold_Soh,0
Raquel_Ros,1
John_Schulman,0
Andriy_Mnih,0
Martino_Ruggiero,0
Luca_Baldini,0
Debashis_Saha,0
Hari_Balakrishnan,0
Jari_Lehto,0
Remo_Pareschi,0
Rahul_Gawde,0
Jennifer_King,1
Nathaniel_A._Johnson,0
Haitham_S._Hamza,0
Elisa_L._A._Baniassad,1
Chi-Fu_Huang,0
Esther_Pueyo,1
Pier_D._Lambiase,0
Hideki_Nakayama,0
Huiwen_Hong,1
Bin_Zhou_(周_斌),0
Wes_Felter,0
Mohammad_Banikazemi,0
P._Vary,0
Peter_Vary,0
Tyler_W._H._Backman,0
Natalia_Criado,1
Gauthier_Picard,0
Muslim_Elkotob,0
Hiroyuki_Koga,0
Stavros_J._Hamodrakas,0
John_Gamble,0
M._F._Thorpe,0
Jan_Cuřín,0
Melita_Hajdinjak,1
Wenbo_Chen,0
Shimeng_Yu,0
Stefano_Spaccapietra,0
Lotfi_A._Zadeh,0
Kanwarpreet_Sethi,0
Shyam_R._Chidamber,0
Christos_Levcopoulos,0
Funda_Ergün,1
Tao_Lin,0
Kimberly_C._Claffy,1
Sarfraz_Khurshid,0
Axel_Rauschmayer,0
Honggyu_Kim,0
Christoph_Müller,0
Marie-France_Sagot,1
Jeanette_P._Schmidt,1
Hani_Sherry,0
Ehsan_Afshari,0
Matoula_Magiridou,1
Subhashini_Sivagnanam,1
Shuaiqi_Liu,0
Flavia_Colonna,1
Robert_Stuart-Smith,0
Dominic_Jacob,0
Nikki_Broch_Ashton,1
Jagadeesh_M._Dyaberi,0
Hyeseon_Lee,1
Keith_C._C._Chan,0
Anastasia_Karanastasi,1
Lisa_Yung,1
Mattia_Monga,0
Beth_Harkness_Connell,1
Valeriy_Sukharev,0
Robert_Nürnberg,0
Antoni_Sagrista,0
Raphael_Fuchs,0
Coskun_Bayrak,0
Hidekazu_Tsuji,0
Abdulazeez_Abdulraheem,0
Jan_Jantzen,0
Tianran_Wang,0
Werner_Stuetzle,0
Mina_Deng,1
Tristan_Glatard,0
Yishay_Mansour,0
D._Vu,0
Holly_Miller,1
Boaz_Shem-Tov,0
Roger_Ruuspakka,0
Matthew_B._Blaschko,0
Romulo_Goncalves,0
Dileep_Kumar,0
Mitsuhisa_Sato,0
Scott_Dresser,0
Ahmad_Al_Bitar,0
Thomas_J._Jackson,0
Andy_Pryke,0
Burkhard_Wünsche,0
Thorsten_Luettel,0
Greg_Welch,0
Erika_Tanhua-Piiroinen,1
Vijay_Mahadevan,0
Saad_Ali,0
Patrícia_Kayser_Vargas,1
Ghulam_Murtaza,0
Pierangela_Samarati,1
Angelos_Stavrou,0
Alen_Stojanov,0
Robert_W._Johnson,0
Yufang_Wang,1
Peter_Regel-Brietzmann,0
Tatsuya_Furukane,0
Hideo_Saito,0
Zdenka_Linkova,1
Niranjan_Suri,0
Raid_Al-Nima,0
Alice_J._O'Toole,1
H._Bourles,0
Byron_Cook,0
Francesco_Zappa_Nardelli,0
Kaundinya_S._Gopinath,1
Richard_Jayadi_Oentaryo,0
Kevin_Robert_Canini,0
Jiří_Bittner,0
Alexander_Bely,0
Henk_Corporaal,0
Tor_M._Aamodt,0
Lianghui_Ding,0
Alberto_Ginesi,0
Luigi_Alfredo_Grieco,0
Tom_Sebastian,0
Farshad_Fotouhi,0
Alberto_Ocello,0
Cristiano_André_da_Costa,0
Mukesh_Agrawal,0
Nicholas_Freitag_McPhee,0
Darren_M._Chitty,0
Steffen_Kächele,0
